submission_date,state,tot_cases,conf_cases,tot_death
05/29/2022,WV,513953,406142.0,6945
12/24/2020,GA,618576,531954.0,10582
08/26/2022,PR,915251,402095.0,4940
10/04/2020,AS,0,,0
09/21/2020,GU,2147,,35
05/02/2021,AK,65587,,341
10/11/2021,AK,119102,,574
02/26/2021,ND,99780,94576.0,1445
09/04/2020,UT,54646,54180.0,420
01/31/2020,CO,0,0.0,0
01/22/2020,IN,0,,0
04/06/2021,GA,1066671,857307.0,19238
10/20/2020,RMI,0,0.0,0
01/15/2022,IA,645410,,8201
04/20/2021,WA,387377,,5407
08/22/2022,WA,1773723,,13935
11/08/2020,PA,237972,224048.0,9020
01/26/2022,WV,429016,339384.0,5674
01/11/2022,OH,2226881,1748176.0,30435
08/22/2021,WA,533830,,6374
11/25/2021,IA,520318,,7354
07/08/2022,CO,1564965,1417591.0,12839
10/31/2021,AL,828160,613574.0,16156
07/17/2020,FL,331329,,5955
11/01/2020,AR,113057,,1958
03/14/2021,IN,673661,,12826
07/23/2020,KS,24104,23586.0,308
04/06/2022,KS,770275,579239.0,8397
06/23/2021,WA,448132,,5889
10/23/2020,OK,122654,112162.0,1768
08/17/2022,MS,897715,485462.0,12750
05/03/2021,MS,313545,192084.0,7328
12/27/2021,AK,150643,,945
09/29/2022,GA,2905400,2237892.0,40281
11/07/2020,MS,129157,109809.0,3817
12/25/2021,PR,225282,173441.0,3291
08/28/2021,SD,130929,,2063
09/28/2020,FL,689610,,16218
04/02/2022,CO,1419819,1292168.0,11977
11/17/2021,FL,3699684,,61992
10/30/2021,AL,827931,613390.0,16146
03/15/2020,PA,65,64.0,0
01/13/2022,GA,2093376,1622845.0,31875
08/10/2022,TX,7555543,,88021
03/11/2021,SD,114163,,1905
06/07/2022,MS,812502,445676.0,12477
11/09/2021,MS,507476,290720.0,10178
06/16/2020,NM,9933,,433
01/17/2022,WV,390788,307959.0,5535
02/11/2021,OH,931437,805971.0,12577
07/12/2021,WV,164625,128575.0,2910
07/04/2021,MA,710282,664111.0,18000
10/13/2022,IA,859632,,10125
02/16/2021,PW,0,,0
05/04/2020,HI,614,,17
12/18/2021,UT,617697,617697.0,3704
06/22/2022,AS,6342,,31
12/07/2020,AK,36696,,233
10/28/2021,AL,827018,612840.0,16125
09/05/2021,IA,413713,,6307
05/01/2020,CO,16319,14589.0,820
09/16/2022,PA,3220317,2652218.0,46970
06/19/2020,AS,0,,0
11/23/2020,AR,146190,,2387
03/05/2022,AR,822202,,10681
12/21/2020,PA,571650,518458.0,13981
01/09/2021,AR,251746,,4010
10/26/2020,TN,245780,233237.0,3131
01/14/2021,GA,791324,660720.0,11975
09/16/2020,WV,13196,12881.0,290
10/17/2022,PW,5490,,7
09/27/2022,FL,7116027,,81673
05/12/2020,SD,3663,,39
07/24/2022,OH,2918366,2235399.0,38981
08/17/2020,AS,0,,0
02/10/2020,PR,0,,0
03/17/2021,RMI,4,4.0,0
03/01/2021,MP,143,143.0,2
02/09/2020,IN,0,,0
12/22/2021,AK,149815,,945
02/13/2021,KS,286102,233686.0,4364
04/11/2022,KS,770977,579789.0,8501
11/08/2021,AS,4,,0
06/16/2021,RMI,4,4.0,0
12/18/2021,RMI,4,4.0,0
09/19/2022,AL,1515981,1075664.0,20458
11/26/2021,TX,4305679,,72381
10/30/2020,AK,14931,,116
01/11/2022,OK,775169,576927.0,11740
02/25/2020,KS,0,,0
03/12/2021,KS,297748,241369.0,4824
02/19/2022,TN,1990229,1517012.0,23970
04/06/2020,AR,915,,16
06/28/2020,ND,3495,3495.0,79
02/06/2022,TX,6369286,,79412
08/12/2022,MP,12866,12866.0,39
02/25/2021,AK,55950,,322
05/22/2021,AL,541323,418397.0,11365
02/23/2020,SD,0,,0
11/01/2021,GA,1636325,1265539.0,29174
09/24/2021,PW,7,,0
12/20/2020,MP,116,116.0,2
06/07/2020,GA,50650,50618.0,2180
03/19/2020,RMI,0,,0
05/03/2020,IA,9169,,184
03/27/2020,RMI,0,,0
04/20/2022,AS,5663,,21
07/17/2022,GU,53865,,376
08/12/2020,MS,73809,70690.0,2519
06/19/2022,NYC,2563613,2175769.0,40638
02/10/2021,OH,928631,803885.0,11856
04/17/2020,IA,2332,,64
07/12/2020,WV,4244,4128.0,96
06/26/2020,TX,137624,,2904
03/22/2022,NYC,2296905,1954406.0,40046
05/05/2020,KS,5458,5458.0,137
06/02/2022,WV,517249,408291.0,6971
08/13/2020,WV,8151,7985.0,153
12/03/2021,AS,10,,0
03/16/2021,PR,104675,96061.0,2071
12/23/2021,AL,864927,636060.0,16658
10/04/2020,MA,134947,132440.0,9543
05/25/2021,GA,1120923,894057.0,20699
03/31/2020,TX,3266,,101
02/06/2021,CO,414759,390457.0,5721
11/14/2020,AK,22231,,155
08/12/2021,IA,388248,,6210
06/28/2022,OH,2831228,2175625.0,38778
07/24/2021,UT,427552,427552.0,2429
07/30/2021,UT,432467,432467.0,2451
07/11/2020,MA,105457,105457.0,8334
08/31/2020,GA,280769,268533.0,5633
05/18/2022,HI,258781,,1434
05/10/2020,MS,10979,10897.0,736
08/10/2020,UT,45006,44642.0,347
07/05/2020,KS,15919,15538.0,277
12/12/2020,UT,231821,231821.0,1038
06/04/2021,SD,124261,,2022
07/27/2022,MA,1955844,1793437.0,21127
07/26/2022,NM,587656,,8207
07/24/2021,RMI,4,4.0,0
09/04/2020,IN,97884,,3331
12/28/2021,NM,346461,,5796
08/17/2021,GU,9118,,144
10/10/2020,PA,177140,169744.0,8308
09/24/2020,MA,128993,126863.0,9383
10/19/2020,ND,33666,33666.0,412
07/08/2020,AR,25246,,305
03/27/2021,MP,159,159.0,2
06/10/2020,NY,172038,,8416
12/06/2020,KS,168295,144285.0,1786
07/15/2022,AK,266699,,1275
09/20/2022,NYC,2856045,2410416.0,41841
10/18/2021,TX,4165022,,67847
07/06/2022,NM,568434,,7957
05/13/2020,KS,7468,7468.0,164
03/13/2022,KS,768725,577833.0,8006
06/27/2022,AS,6414,,31
04/17/2020,MS,5228,5202.0,362
01/29/2022,AS,18,,0
01/13/2022,CO,1154908,1055998.0,10582
04/08/2021,PR,114565,103483.0,2136
03/27/2020,MP,0,0.0,0
06/02/2020,PA,76950,75102.0,5742
06/10/2020,CO,28834,26161.0,1573
06/05/2022,UT,954707,954707.0,4781
09/09/2022,NY,3181137,,28911
05/13/2020,HI,626,,17
11/30/2020,MS,158852,125085.0,4405
11/23/2020,OH,363304,344054.0,6020
09/24/2022,MS,925596,497069.0,12879
09/03/2021,PW,4,,0
11/10/2021,FL,3688532,,61769
02/03/2021,MS,281215,176762.0,6747
06/12/2020,MS,21917,21751.0,1148
08/18/2022,WV,571993,443943.0,7230
12/08/2020,WA,191291,,2967
07/12/2022,TN,2151506,1620662.0,26792
04/18/2022,RMI,14,14.0,0
12/18/2021,WV,313890,244473.0,5164
05/12/2020,PW,0,,0
04/26/2020,NYC,166375,162514.0,17290
05/25/2022,OH,2743577,2116318.0,38590
06/08/2022,HI,283574,,1453
03/02/2022,MS,790616,434854.0,12115
05/14/2020,WA,17791,,983
04/17/2020,RMI,0,,0
10/08/2021,SD,147820,,2171
07/01/2021,GA,1135093,903732.0,21428
02/08/2022,AK,220388,,1060
06/10/2022,IN,1747486,,23778
10/11/2022,KS,880197,654364.0,9573
05/26/2020,PR,1241,1207.0,119
03/07/2022,TX,6573567,,84418
01/12/2022,CO,1136720,1039689.0,10552
03/20/2022,WV,496409,393827.0,6646
06/16/2022,AL,1334718,959732.0,19773
08/07/2022,TX,7508886,,87873
06/22/2022,NY,2983143,,28167
05/26/2020,IN,32078,,1992
10/24/2020,NM,41040,,910
08/11/2021,MS,376124,226661.0,7890
03/14/2020,UT,6,,0
02/05/2021,AL,469413,372635.0,9868
11/21/2020,TN,328849,305587.0,4202
03/04/2020,IN,0,,0
03/15/2021,GU,7773,,134
09/01/2020,UT,53150,52697.0,408
03/19/2021,MP,157,157.0,2
03/11/2020,IA,14,,0
07/11/2021,NM,206450,,4351
12/04/2020,WV,52172,44058.0,799
04/12/2020,PW,0,,0
05/22/2020,NYC,200219,195769.0,21648
04/25/2021,AS,0,,0
08/20/2022,AR,922679,,11861
04/22/2021,OH,1060119,892447.0,19033
12/09/2021,IN,1145633,,17954
10/30/2021,ND,148091,126341.0,1762
06/08/2022,FL,6259595,,75298
04/22/2022,WA,1483050,,12657
01/27/2022,OK,953116,707198.0,12044
07/18/2022,RMI,49,49.0,0
08/16/2020,AK,4265,,47
10/17/2020,MA,142930,139903.0,9761
01/24/2021,PA,811646,713485.0,20609
09/25/2021,PW,7,,0
06/28/2020,TX,148723,,3079
09/26/2022,HI,334620,,1667
10/01/2020,AR,84821,,1384
08/01/2022,OH,2948242,2256250.0,39035
05/29/2021,MS,317955,194671.0,7411
07/17/2021,WV,165013,128927.0,2919
03/11/2022,HI,231844,,1342
12/19/2020,MS,197211,140963.0,5116
07/24/2022,SD,248788,,2947
06/26/2021,AR,347575,,5894
05/17/2021,PR,138161,121694.0,2438
03/17/2022,PR,476859,268108.0,4153
08/25/2020,AK,4865,,50
07/10/2022,TN,2146736,1617958.0,26772
01/16/2021,GU,7474,,125
09/08/2022,NM,613588,,8479
10/27/2021,AL,826397,612457.0,16109
04/20/2022,NYC,2351989,2001459.0,40168
10/08/2022,FL,7131789,,81967
02/10/2021,CO,418731,393912.0,5770
06/24/2022,GA,2626597,2035187.0,38447
06/16/2020,GA,58590,57943.0,2529
02/20/2022,MS,785528,432701.0,11836
01/03/2021,PW,0,,0
06/03/2021,IN,745690,,13641
11/02/2020,TN,259719,245395.0,3353
08/20/2021,MP,221,221.0,2
08/17/2022,HI,327175,,1607
06/26/2022,PW,5201,,6
09/01/2022,ND,264750,195709.0,2348
06/02/2021,FL,2290195,,37234
09/10/2022,MP,13147,13147.0,40
08/04/2021,IN,777417,,14031
02/26/2022,AR,818931,,10465
09/25/2022,PW,5460,,6
04/29/2021,UT,396985,396985.0,2197
03/26/2020,CO,1416,1267.0,24
07/29/2020,FL,452517,,8468
07/05/2022,AK,261987,,1252
03/24/2022,OH,2669698,2068276.0,37793
08/24/2020,MP,54,54.0,2
08/19/2021,NM,222927,,4461
01/06/2022,IA,596296,,8019
02/14/2020,IA,0,,0
02/10/2020,GU,0,,0
06/09/2020,RMI,0,0.0,0
04/24/2021,NYC,920926,761539.0,32397
01/02/2021,OK,331382,270148.0,4684
07/25/2020,CO,44626,41195.0,1794
09/08/2020,SD,15403,,173
06/19/2022,UT,968731,968731.0,4806
02/09/2022,HI,222974,,1221
07/22/2022,NY,3063057,,28430
11/22/2021,PW,10,,0
09/09/2020,MA,123143,121396.0,9177
06/17/2022,MS,820659,449561.0,12492
09/03/2020,CO,59424,54923.0,1955
05/14/2022,AL,1304671,939522.0,19689
04/13/2020,UT,2392,,18
09/26/2020,PA,161491,155316.0,8103
01/04/2022,SD,183030,,2498
10/19/2020,AS,0,,0
05/13/2020,SD,3732,,39
09/19/2021,ND,125797,112440.0,1586
04/24/2021,NY,1107238,,19298
09/15/2021,WV,214984,165381.0,3296
04/03/2022,PR,482185,270305.0,4170
10/02/2022,IN,1921993,,24708
02/04/2020,UT,0,,0
06/24/2022,GU,51234,,371
10/27/2021,MA,848947,791705.0,18970
05/22/2020,PR,1207,1176.0,115
09/27/2021,RMI,4,4.0,0
04/13/2021,NY,1074867,,19074
09/16/2020,PW,0,,0
03/29/2021,TN,801649,667600.0,11866
09/19/2022,PR,947672,410610.0,5074
02/10/2020,MS,0,,0
04/05/2022,WA,1459103,,12527
11/01/2020,AK,15757,,116
01/31/2020,NYC,0,,0
09/26/2021,MP,266,266.0,2
04/28/2021,HI,32465,,479
10/17/2020,PW,0,,0
07/15/2020,AL,59954,58636.0,1698
04/29/2022,OK,1040982,759886.0,14271
11/10/2020,MA,174881,169976.0,10250
04/13/2021,RMI,4,4.0,0
09/14/2022,RMI,15180,15180.0,17
07/03/2022,NY,3010074,,28254
04/01/2022,AR,833029,,11237
01/21/2022,IA,682363,,8317
05/12/2020,OH,25250,23809.0,1436
01/02/2022,AK,151583,,947
10/04/2021,MA,816950,762675.0,18659
05/06/2020,AL,8750,8571.0,491
10/20/2021,NYC,1113102,909809.0,34489
07/29/2022,GA,2750915,2126403.0,39050
06/10/2020,MP,30,30.0,2
07/30/2021,MA,719780,672488.0,18082
05/14/2020,FL,42657,,2040
10/18/2020,NY,229929,,9145
09/19/2021,MP,263,263.0,2
09/02/2022,WA,1787122,,14066
06/17/2022,GU,50608,,370
07/23/2022,ND,255476,189833.0,2304
01/14/2021,OK,371475,299433.0,5384
05/20/2022,PW,4967,,6
02/11/2020,PA,0,,0
08/01/2021,MA,721182,673856.0,18082
06/03/2021,NM,203330,,4270
06/01/2022,NM,536571,,7797
09/13/2022,HI,332278,,1643
09/24/2021,MS,483493,279088.0,9433
01/09/2021,SD,102901,,1570
09/22/2021,NM,247353,,4718
03/23/2022,CO,1416321,1289174.0,11942
04/29/2022,NM,522329,,7499
12/04/2020,IA,240321,,2605
07/19/2021,HI,37839,,520
05/26/2021,ND,109820,100889.0,1510
10/17/2020,PR,30209,29911.0,755
02/04/2020,SD,0,,0
06/02/2020,WV,2056,1997.0,78
07/28/2020,NYC,227565,222148.0,23241
08/17/2022,PA,3147474,2596470.0,46494
02/03/2020,OK,0,,0
08/22/2021,WV,179189,138983.0,3012
01/06/2021,MP,125,125.0,2
02/13/2021,OH,937541,809589.0,16340
06/11/2022,PR,712518,345442.0,4435
09/02/2022,GU,58035,,390
10/13/2020,WA,96319,,2211
02/11/2021,RMI,4,4.0,0
03/22/2022,MA,1688534,1555089.0,20056
12/05/2021,OK,672227,507757.0,11272
04/08/2020,AR,1071,,18
06/18/2021,NY,1155881,,19889
07/14/2022,WV,542092,424877.0,7099
12/12/2020,PA,490141,447860.0,12436
12/24/2021,WV,319035,248512.0,5251
08/06/2022,SD,251860,,2963
09/13/2020,IN,105804,,3419
09/13/2021,GA,1500176,1164634.0,23900
11/27/2021,SD,164292,,2320
03/29/2021,HI,29608,,459
12/03/2020,OK,232165,196996.0,3112
04/22/2022,PW,4396,,6
09/30/2020,IN,120019,,3623
03/06/2020,PA,0,0.0,0
09/29/2022,AL,1522898,1079625.0,20497
05/08/2021,FL,2229969,,36144
03/24/2020,MS,1307,1287.0,93
05/14/2020,IN,26053,,1636
05/05/2021,MA,693608,649855.0,17645
02/26/2022,TN,2002387,1524501.0,24483
02/02/2022,NYC,2244669,1906420.0,38680
04/22/2020,CO,11065,9987.0,507
08/04/2020,CO,49619,45959.0,1849
10/02/2021,TN,1232726,973605.0,15259
03/19/2022,AL,1290153,930215.0,19484
02/18/2021,IN,653011,,12245
01/21/2022,CO,1272897,1163898.0,10799
12/19/2020,IA,266236,,3533
06/13/2022,SD,241326,,2928
12/25/2020,AS,3,,0
08/29/2020,WV,9967,9784.0,212
03/07/2021,GA,1023487,828336.0,17906
06/05/2022,GU,49473,,365
10/02/2020,KS,61111,57762.0,698
09/27/2021,AS,1,,0
07/15/2020,KS,20933,20479.0,299
09/26/2021,FL,3571000,,58003
05/30/2021,NM,203039,,4259
12/30/2021,RMI,4,4.0,0
10/01/2022,AS,8247,,34
09/22/2021,WV,227506,175209.0,3467
01/05/2022,RMI,7,7.0,0
10/10/2022,CO,1660500,1499671.0,13339
12/17/2021,GU,19369,,270
09/02/2021,IA,409983,,6307
06/05/2022,WA,1596957,,12968
09/25/2021,MA,804280,750805.0,18545
10/16/2020,PA,185253,177001.0,8457
09/13/2020,IA,74506,,1218
08/10/2020,ND,7885,7885.0,118
03/28/2022,PA,2779328,2304002.0,44211
12/20/2020,KS,200426,171389.0,2341
07/07/2021,MS,323641,197826.0,7522
11/19/2021,OH,1633480,1309325.0,26063
05/08/2022,TN,2033831,1544810.0,26209
01/22/2022,NY,2481526,,25268
06/04/2021,PA,1210609,1014462.0,27325
03/11/2021,RMI,4,4.0,0
06/10/2022,ND,246544,184030.0,2285
12/11/2020,HI,18665,,267
04/07/2020,TX,8261,,264
09/26/2020,NY,212449,,9024
08/04/2020,AK,3393,,37
06/08/2022,NY,2953767,,28053
12/30/2020,UT,271940,271940.0,1256
08/09/2020,OH,100848,95496.0,3669
05/08/2020,GU,151,,5
10/20/2021,OH,1507676,1224400.0,23616
01/07/2021,AL,390538,315973.0,7753
09/16/2021,CO,649658,599458.0,7349
06/24/2021,TN,863734,711973.0,12543
02/26/2022,MP,9595,9595.0,30
05/24/2021,OK,452481,357044.0,7291
01/17/2021,TX,2113962,,36894
10/27/2020,KS,78676,73007.0,976
10/30/2021,NYC,1121595,916318.0,34568
07/10/2020,HI,1177,,19
10/02/2020,IA,91025,,1372
04/06/2021,WA,369793,,5299
10/03/2022,NYC,2882724,2431550.0,42003
05/28/2020,SD,4793,,54
01/05/2021,RMI,4,4.0,0
07/05/2020,OH,57151,53458.0,2911
09/01/2020,IA,65448,,1122
01/19/2022,PA,2506132,2075951.0,38767
12/23/2020,OK,296452,245510.0,4127
04/13/2022,FL,5875930,,74023
04/26/2020,TN,9368,9325.0,178
09/02/2021,TN,1062523,854013.0,13554
09/11/2022,HI,332278,,1643
10/31/2020,RMI,2,2.0,0
08/04/2021,PA,1235859,1033854.0,27883
06/15/2022,PA,2972356,2456520.0,45552
11/21/2021,HI,83992,,991
04/17/2022,AS,5536,,18
02/10/2021,WA,323617,,4603
05/03/2021,AK,65678,,342
04/13/2022,AS,5536,,18
05/13/2022,NYC,2424706,2061224.0,40268
01/01/2021,TX,1772483,,31558
07/12/2020,GU,312,,5
04/22/2020,KS,2211,2211.0,110
04/09/2021,NYC,884102,733885.0,31747
02/06/2022,IN,1646937,,21712
12/15/2021,MS,520834,297431.0,10347
12/02/2020,AS,3,,0
02/27/2021,ND,99809,94590.0,1445
05/19/2022,MS,803763,441577.0,12462
05/11/2021,ND,108763,100153.0,1502
06/02/2022,AK,253184,,1252
09/16/2022,WV,595044,458090.0,7364
03/04/2021,AK,56823,,326
04/15/2021,MS,309630,189953.0,7253
06/01/2021,AR,341450,,5834
01/08/2021,HI,22372,,301
08/31/2021,AR,452891,,6934
07/10/2020,UT,28963,28723.0,213
01/26/2021,AK,51991,,308
04/05/2022,OK,1035301,756646.0,14010
10/10/2022,WV,602461,462578.0,7450
06/14/2021,WA,443825,,5782
06/18/2022,MP,11482,11482.0,34
05/30/2021,AR,341351,,5832
02/07/2021,AS,3,,0
01/31/2022,OK,979349,725411.0,12193
05/06/2021,IN,726600,,13352
09/18/2021,UT,492116,492116.0,2792
07/31/2022,OH,2948242,2256250.0,39035
12/30/2020,IA,278959,,3822
07/11/2022,TX,7217955,,87276
01/17/2021,MA,470140,448311.0,13822
12/15/2020,WV,65708,54695.0,1012
01/21/2022,UT,825989,825989.0,4030
05/15/2022,PR,605543,312296.0,4256
01/02/2021,WA,251631,,3461
04/21/2021,AR,333709,,5706
01/12/2022,AL,1021488,746119.0,17029
01/22/2021,AS,3,,0
07/12/2020,PR,3292,3204.0,155
05/03/2022,AK,244914,,1219
05/28/2021,NY,1149873,,19753
03/18/2020,MA,256,,2
08/31/2022,CO,1634878,1477670.0,13166
10/25/2020,HI,14618,,211
04/10/2022,ND,240109,180249.0,2254
11/22/2021,MP,464,464.0,3
06/02/2021,UT,406482,406482.0,2305
04/16/2022,KS,772222,580719.0,8524
03/06/2022,UT,924248,924248.0,4453
10/17/2020,OK,114878,105837.0,1630
04/13/2021,OK,445332,351571.0,7207
03/20/2022,KS,769218,578333.0,8146
07/05/2020,AL,43901,43409.0,1456
06/11/2022,PW,5145,,6
12/31/2020,HI,21026,,286
09/28/2020,KS,58629,55780.0,637
09/04/2021,UT,470593,470593.0,2665
06/08/2021,MP,183,183.0,2
06/08/2021,OK,454094,358357.0,7327
04/25/2021,MS,311825,191083.0,7287
01/07/2021,IA,291753,,4065
06/27/2021,PW,2,,0
05/11/2022,PW,4782,,6
09/28/2021,GA,1569405,1216039.0,25757
02/12/2020,TN,0,,0
04/24/2022,SD,237535,,2901
03/11/2021,PA,964494,826582.0,24490
07/11/2022,AR,878058,,11608
09/16/2022,MA,2030335,1860512.0,21588
06/05/2022,CO,1494377,1356516.0,12567
02/04/2022,SD,230240,,2687
03/03/2022,TN,2007897,1527874.0,24661
02/06/2021,PA,873652,756388.0,22396
09/26/2021,TX,4002111,,62942
08/25/2022,TX,7681476,,88458
07/02/2021,NM,205715,,4341
09/02/2021,AS,0,,0
01/04/2021,OK,337128,274130.0,4783
04/03/2021,MP,159,159.0,2
12/04/2021,NM,320520,,5407
03/22/2021,PW,0,,0
08/26/2022,NY,3152996,,28787
03/02/2020,AR,0,,0
02/18/2020,GA,0,,0
11/25/2020,UT,183902,183902.0,834
02/13/2020,IA,0,,0
01/31/2022,WV,446771,354594.0,5763
01/24/2022,KS,695675,528758.0,7336
06/19/2022,IA,789944,,9615
03/26/2021,SD,116833,,1928
02/19/2020,RMI,0,,0
05/31/2021,HI,35035,,497
03/23/2020,PW,0,,0
09/17/2022,IN,1914351,,24605
05/02/2022,UT,932253,932253.0,4747
03/13/2022,PA,2769588,2296558.0,43839
01/21/2022,MS,681382,388043.0,10721
07/06/2020,MA,104659,104659.0,8248
06/25/2022,MS,828389,453398.0,12507
05/16/2020,OH,27474,25836.0,1610
06/16/2021,TN,862286,710949.0,12506
07/28/2022,FL,6789375,,78216
07/09/2021,CO,564076,523459.0,6837
02/03/2022,TX,6308728,,78981
05/31/2022,UT,948979,948979.0,4777
05/21/2020,NM,6472,,286
03/26/2020,GU,47,,1
09/19/2021,NY,1304800,,20695
08/03/2021,TN,901727,739150.0,12774
07/28/2020,PR,6504,6394.0,200
05/02/2020,ND,1153,1153.0,24
06/20/2022,NYC,2565863,2177590.0,40643
02/14/2021,RMI,4,4.0,0
03/07/2020,RMI,0,,0
11/04/2021,AK,135966,,713
02/02/2022,CO,1362306,1243407.0,11178
09/01/2022,AR,933962,,11923
07/22/2020,FL,382734,,6952
12/08/2021,GA,1675453,1293370.0,30755
05/11/2020,GA,32005,31988.0,1442
03/25/2022,FL,5843227,,73652
06/10/2020,GA,52910,52704.0,2329
11/25/2020,OK,208394,178795.0,2725
07/17/2020,HI,1328,,23
08/18/2020,MA,114786,114786.0,8870
07/22/2021,ND,111170,101837.0,1538
08/08/2020,TN,117071,115480.0,1206
01/27/2021,AL,450531,359563.0,9336
05/16/2022,RMI,17,17.0,0
06/28/2021,PR,141224,123751.0,2535
07/10/2021,SD,124686,,2039
06/05/2021,WV,162334,126863.0,2813
05/26/2022,PA,2913240,2409297.0,45169
09/14/2020,PA,151124,145783.0,7869
01/16/2021,HI,23604,,317
05/14/2022,AR,838470,,11415
01/15/2021,OH,814442,719642.0,10057
12/30/2020,TX,1737447,,31016
03/20/2021,IA,345390,,5674
09/26/2021,SD,143054,,2127
12/24/2021,OK,696373,523013.0,11336
08/12/2022,NY,3120860,,28654
08/15/2020,MP,50,50.0,2
02/10/2020,IN,0,,0
01/21/2021,KS,263412,217573.0,3575
01/28/2021,WA,305704,,4243
05/21/2020,PR,1186,1158.0,114
06/08/2022,AL,1323804,952498.0,19744
11/29/2021,NY,1564336,,22185
08/14/2020,TX,520593,,12728
04/28/2020,MS,7912,7878.0,543
06/28/2021,IN,753260,,13826
08/31/2020,UT,52792,52344.0,408
05/20/2020,AS,0,,0
03/04/2022,GA,2470384,1914642.0,35782
06/17/2020,GA,59684,58933.0,2575
09/30/2021,AL,793505,596539.0,15330
07/17/2022,NM,577583,,8056
10/04/2021,NM,255577,,4823
02/05/2020,IN,0,,0
10/18/2022,AS,8251,,34
09/08/2020,CO,60863,56246.0,1973
07/17/2020,ND,4907,4907.0,90
04/28/2022,ND,240968,180746.0,2268
12/21/2020,WA,225233,,3106
12/13/2021,HI,86372,,1047
06/18/2022,SD,242298,,2931
07/01/2022,RMI,26,26.0,0
03/28/2021,TX,2772080,,48603
06/11/2021,AR,343609,,5859
08/18/2022,CO,1623559,1468018.0,13097
07/04/2021,NM,205815,,4341
05/09/2020,GU,151,,5
04/03/2022,ND,239861,180092.0,2246
08/27/2021,TX,3531043,,54991
12/14/2021,RMI,4,4.0,0
02/22/2021,WV,129854,103888.0,2263
04/25/2020,PW,0,,0
05/11/2020,PA,60648,59425.0,3731
05/23/2021,CO,544397,506372.0,6505
09/17/2022,IA,852206,,9994
07/11/2021,TN,868934,715606.0,12600
06/08/2020,ND,2880,2880.0,72
05/20/2020,IN,29274,,1852
08/31/2022,AS,8168,,34
08/21/2020,TX,567580,,13725
03/17/2020,AK,3,,1
08/09/2022,OH,2976027,2275850.0,39133
09/14/2021,NYC,1058825,868083.0,34036
11/24/2021,UT,589715,589715.0,3470
05/02/2020,TX,30522,,1072
07/16/2020,UT,32587,32312.0,235
07/23/2022,PR,833375,380073.0,4723
05/15/2020,TN,16847,16757.0,287
08/19/2020,KS,35890,34942.0,411
11/08/2020,TX,1034115,,20528
06/28/2021,PW,2,,0
09/10/2021,NYC,1051906,862614.0,33980
07/19/2022,NYC,2682777,2271939.0,40949
09/10/2020,NYC,239481,233101.0,23445
02/13/2021,AK,54488,,311
12/26/2020,HI,20537,,283
06/27/2020,NYC,217054,212189.0,22908
10/20/2020,NYC,259233,250290.0,23644
07/26/2021,UT,428687,428687.0,2434
09/02/2022,FL,7041819,,80615
07/07/2020,NYC,220127,215113.0,23040
06/14/2022,IN,1750973,,23798
11/15/2021,WA,754660,,8990
02/28/2020,IA,0,,0
07/27/2022,RMI,60,60.0,0
05/07/2020,MA,73721,73721.0,5147
05/28/2021,HI,34844,,495
11/06/2021,WA,739574,,8798
04/28/2020,AR,3121,,52
09/19/2020,TN,178531,172835.0,2196
10/09/2021,NY,1371855,,21179
01/29/2022,RMI,7,7.0,0
05/24/2021,AK,67199,,362
11/06/2020,WV,27087,24672.0,487
05/13/2021,IA,368823,,5997
10/23/2021,OK,639720,487012.0,10616
11/06/2020,AL,200268,170848.0,4717
04/11/2022,AL,1296171,933848.0,19612
05/06/2020,SD,2779,,29
11/30/2020,OK,219932,187359.0,2948
06/11/2022,RMI,18,18.0,0
09/09/2022,HI,332278,,1643
10/09/2022,AK,283562,,1356
04/17/2021,PR,124293,110871.0,2190
12/08/2021,AS,10,,0
09/05/2021,FL,3369378,,52312
11/22/2020,MP,104,104.0,2
10/29/2020,CO,105451,97308.0,2268
08/22/2020,TN,138718,136014.0,1549
06/06/2021,WA,439601,,5836
05/11/2020,TN,15018,14935.0,243
09/30/2021,WA,658080,,7726
12/26/2020,MP,122,122.0,2
02/07/2021,IN,640380,,11781
09/27/2021,GU,14705,,195
07/09/2022,UT,989767,989767.0,4847
09/23/2020,SD,19634,,202
07/26/2020,PR,6136,6028.0,190
03/08/2022,HI,231722,,1342
04/25/2022,RMI,17,17.0,0
04/01/2022,NYC,2310066,1965817.0,40088
06/30/2022,AK,261987,,1252
05/14/2020,WV,1434,1434.0,62
07/23/2020,GU,337,,5
08/02/2022,AL,1434218,1024489.0,20093
11/10/2021,AK,138983,,801
10/03/2020,NM,30296,,838
11/25/2021,CO,830694,760529.0,9081
03/18/2021,UT,380340,380340.0,2041
08/12/2022,AL,1454008,1036942.0,20199
05/17/2020,OH,27923,26220.0,1625
07/18/2022,AK,266699,,1275
01/15/2021,MP,128,128.0,2
12/20/2021,WV,315571,245873.0,5191
03/15/2022,NYC,2290200,1948714.0,39996
06/25/2021,MA,709682,663538.0,17987
12/13/2021,AK,148380,,857
09/26/2022,IN,1920530,,24674
07/10/2021,WV,164517,128507.0,2908
08/19/2022,RMI,9077,9077.0,13
02/25/2020,UT,0,,0
10/19/2021,AR,507759,,8221
03/28/2020,PR,16,16.0,1
10/17/2021,AS,3,,0
03/19/2021,GU,7780,,134
07/18/2022,PW,5308,,6
05/18/2020,PW,0,,0
06/30/2020,AK,944,,17
09/20/2021,AL,771010,582464.0,14805
